0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910,0.013910
-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991,-0.000991
-0.004470,-0.010832,-0.014218,-0.017811,-0.017040,0.020099,0.027041,-0.021241,0.000509,-0.014468,-0.009356,0.007040,-0.014105,0.013916,0.010427,0.014186,0.025826,-0.014695,-0.010122,-0.001614,-0.004796,-0.010910,-0.012248,-0.015387,-0.006483,-0.010506,0.009303,-0.011897,0.014800,-0.007467,-0.016538,-0.011433,0.016554,-0.018187,-0.022160,-0.026404,-0.024836,0.023511,-0.023987,-0.022837,0.015663,-0.009272,0.020341,-0.018917,-0.007841,-0.008485,-0.013925
0.005889,0.006345,0.006080,0.006204,0.006098,0.005503,0.006124,0.005328,0.006701,0.005729,0.006175,0.006994,0.007207,0.006380,0.005909,0.007572,0.007638,0.005376,0.006466,0.006761,0.006119,0.006656,0.007362,0.006225,0.005675,0.007020,0.005785,0.006088,0.006741,0.006322,0.006119,0.006648,0.005426,0.006813,0.007606,0.006079,0.006192,0.006312,0.005547,0.006346,0.007510,0.006326,0.005854,0.006103,0.006067,0.007074,0.006614
-0.012436,-0.015200,-0.024637,-0.039250,-0.001315,-0.023575,-0.013036,-0.010997,-0.035724,-0.029348,-0.026767,-0.014665,0.011914,-0.028797,-0.026351,-0.036289,0.000752,-0.005927,-0.018648,0.000307,-0.007285,-0.008777,-0.014184,-0.008848,-0.016558,-0.033702,-0.000393,-0.020395,-0.041976,-0.024849,0.032206,0.002656,0.008003,-0.038126,-0.015513,-0.031687,0.002794,-0.032248,0.001104,-0.012978,-0.039634,-0.018035,-0.019871,-0.008742,-0.021617,-0.026051,-0.025216
0.005048,0.004700,0.003140,0.005200,0.001148,0.000801,0.000394,-0.005116,0.002617,-0.005719,0.006428,0.008881,0.005909,0.005476,0.001901,0.006508,0.007358,0.005986,0.002974,0.003596,0.013096,0.005683,0.015806,0.021955,0.002124,0.008383,0.007925,0.011783,-0.002403,0.002798,0.004113,-0.000998,-0.000152,0.008174,0.008604,0.001648,0.005840,-0.001262,0.010528,-0.001812,0.004546,-0.003098,-0.001917,0.003838,-0.003533,0.000875,-0.001018
0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035,0.011035
0.025238,0.025769,0.023482,0.018043,0.024895,0.027029,0.024322,0.015392,0.029783,0.027196,0.026150,0.024719,0.025623,0.024566,0.026943,0.022230,0.022564,0.026119,0.026873,0.033482,0.028394,0.025461,0.035457,0.034832,0.025902,0.022014,0.024162,0.027457,0.026846,0.025606,0.025125,0.034842,0.032277,0.040213,0.036638,0.020739,0.026193,0.021009,0.029024,0.017829,0.021393,0.029736,0.023896,0.027454,0.026832,0.025995,0.020175
0.016027,0.000129,-0.004966,-0.014773,-0.013995,-0.003358,0.003884,-0.021667,-0.000928,-0.014030,-0.017779,-0.018804,-0.007849,0.014983,-0.024877,-0.006585,-0.008551,-0.017539,0.001277,0.007651,-0.018350,-0.001917,-0.019084,0.025960,0.014539,-0.006040,0.022187,-0.012645,0.006201,-0.017945,-0.001111,0.008492,0.018363,-0.011226,-0.009854,-0.023385,-0.008830,-0.005579,0.004052,-0.017581,0.000063,-0.007860,-0.020257,-0.007587,-0.008048,-0.005780,-0.013497
0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809,0.007809
0.011477,0.020564,0.010158,-0.001663,0.019085,0.025609,0.043385,0.008419,0.005385,0.009729,0.022447,0.012454,-0.001261,0.030671,0.020013,0.039534,0.033263,0.020468,0.018706,0.011949,0.018705,0.020251,0.004684,0.011824,0.010744,0.016959,0.026382,0.006310,0.020458,0.019676,0.006442,0.008643,0.036294,-0.003227,-0.001851,-0.000337,-0.005049,0.043840,0.004736,-0.000858,0.043551,0.008586,0.049291,0.008254,0.015616,0.019073,0.030683
0.011238,0.011967,0.012217,0.010730,0.010798,0.011369,0.012285,0.012035,0.010921,0.011656,0.011197,0.011863,0.012558,0.010909,0.011955,0.011323,0.011311,0.011512,0.011181,0.011430,0.010579,0.011862,0.012053,0.011748,0.010898,0.011002,0.011362,0.012088,0.012708,0.011564,0.010268,0.011448,0.011870,0.011951,0.011532,0.012579,0.011199,0.011429,0.011435,0.011896,0.011681,0.011393,0.011764,0.011559,0.011070,0.011784,0.011541
0.019670,0.020298,0.018069,0.021720,0.019450,0.018471,0.016822,0.016654,0.020609,0.018642,0.020387,0.018899,0.018847,0.020043,0.021144,0.020639,0.020564,0.018893,0.021520,0.019478,0.019960,0.020345,0.016360,0.018646,0.019360,0.019811,0.018507,0.018978,0.017953,0.018610,0.021782,0.020164,0.019837,0.020464,0.021161,0.015949,0.020342,0.018488,0.018832,0.019135,0.019964,0.019457,0.018220,0.019417,0.020283,0.019927,0.017588
0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523,0.003523
-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395,-0.008395
0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807,0.004807
0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734,0.009734
0.021117,0.021376,0.020576,0.020650,0.020900,0.021260,0.018896,0.019410,0.020917,0.020238,0.021845,0.020450,0.021432,0.021363,0.020284,0.021500,0.021566,0.020312,0.021927,0.020795,0.021395,0.021558,0.020236,0.020029,0.021289,0.022003,0.020951,0.020510,0.020694,0.019878,0.021665,0.021329,0.021712,0.021497,0.021501,0.020067,0.020890,0.020214,0.020891,0.020621,0.021368,0.021452,0.020082,0.020734,0.020882,0.020759,0.019992
-0.008679,0.004325,-0.008512,0.001610,0.029881,-0.005284,0.020224,0.000265,0.017467,0.015330,0.002117,0.017557,-0.009691,-0.002816,-0.019391,-0.018271,-0.002247,0.019395,-0.006185,-0.017075,0.040825,0.003053,0.040530,0.006681,-0.011391,-0.002906,-0.009989,0.003691,-0.011987,-0.008710,0.013610,0.016371,0.005878,0.036768,0.040100,-0.000682,-0.008708,0.021917,-0.005249,-0.009664,-0.019089,0.016248,0.029070,0.015158,0.020406,-0.005506,0.003460
-0.015313,-0.017272,-0.011465,-0.018661,-0.015762,-0.012352,-0.020965,-0.015920,-0.011240,-0.014082,-0.014839,-0.022529,-0.023877,-0.012530,-0.015401,-0.016800,-0.020481,-0.016960,-0.018365,-0.017279,-0.016092,-0.016459,-0.020678,-0.016209,-0.016883,-0.018512,-0.014910,-0.018123,-0.015897,-0.017585,-0.017383,-0.020731,-0.015399,-0.018336,-0.018158,-0.014231,-0.015167,-0.013627,-0.014177,-0.015266,-0.018104,-0.012816,-0.017619,-0.014831,-0.012660,-0.014879,-0.009983
0.005587,0.006203,0.006795,0.005793,0.005307,0.005034,0.008288,0.007269,0.008575,0.006649,0.004789,0.008437,0.007148,0.006310,0.004686,0.007035,0.008258,0.004897,0.005826,0.008826,0.005818,0.006487,0.008688,0.006520,0.005835,0.007226,0.006207,0.006531,0.006583,0.008304,0.005635,0.006185,0.002581,0.004292,0.005953,0.006458,0.007148,0.007544,0.007109,0.005052,0.007702,0.006232,0.008393,0.006489,0.005884,0.006597,0.007133
-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876,-0.010876
0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840,0.023840
-0.001439,0.005715,-0.002795,0.001105,-0.002431,-0.000639,0.012529,0.000714,0.001244,0.000957,0.004663,0.011942,0.010236,-0.004263,0.001081,-0.003151,0.009697,-0.002981,0.004908,-0.002754,0.012830,0.004527,0.018779,-0.004983,-0.000321,-0.004605,-0.005180,0.008272,-0.004314,0.000794,-0.000414,0.004561,-0.006646,0.014012,0.004355,-0.001140,0.001453,-0.001694,-0.006869,-0.009685,-0.004795,0.001099,0.013362,0.002289,0.001231,-0.002937,-0.012817
0.012905,0.007577,0.036505,0.012468,0.008843,0.036946,0.001291,0.030380,0.020228,0.008329,0.020600,0.009901,0.001403,0.032623,0.040997,0.040990,0.017370,0.012240,0.015089,0.045146,0.003015,0.008713,0.009183,0.010914,0.013599,0.017196,0.011393,0.007036,0.022662,0.052850,0.007611,0.011664,0.018133,0.016180,0.013468,0.039521,0.020866,0.015860,0.015628,-0.001196,0.035678,0.015081,0.011629,0.015098,0.007151,0.023358,0.027139
-0.007008,-0.031380,0.015162,0.019692,-0.019875,-0.005302,-0.018009,0.016780,-0.002741,0.010557,-0.007414,0.007932,0.004809,-0.004366,0.003870,0.010022,0.010008,-0.029777,-0.025506,-0.016626,-0.035743,-0.032123,-0.040559,-0.043385,-0.005736,0.013747,0.016839,0.007606,-0.000686,-0.006043,-0.025943,-0.036140,-0.036699,-0.037695,-0.035632,0.010910,0.004067,-0.032533,-0.026208,0.008984,0.012549,0.003512,-0.035908,-0.029606,0.005299,-0.022985,-0.023603
0.005227,0.003392,0.012716,0.002242,0.008254,0.004690,0.005083,0.009466,0.007027,0.005042,0.004800,0.004947,0.007407,0.008541,0.002506,0.008490,0.004666,0.007814,0.002530,0.007949,0.006066,0.003889,0.008766,0.010336,0.005567,0.009032,0.008942,0.006044,0.010192,0.009671,0.005137,0.005503,0.004885,0.008422,0.008417,0.014796,0.004183,0.005882,0.007290,0.006101,0.010570,0.008725,0.003712,0.006977,0.005716,0.006068,0.014503
0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133,0.019133
0.001218,0.001358,0.001232,0.002015,0.001314,-0.002097,0.002116,-0.001339,0.003333,0.001170,0.000282,0.001763,0.000788,0.000080,0.000145,0.002603,0.003442,-0.000713,0.001736,0.003398,0.000449,0.001558,-0.000021,0.000489,0.000300,0.004200,-0.001351,0.000321,0.000373,0.004145,0.003270,0.001407,0.001846,0.001520,0.003461,0.000705,0.002654,0.002376,0.000386,0.002623,0.003367,0.000730,0.002816,0.004172,0.001076,0.003547,0.000842
0.009687,0.010134,0.008273,0.010296,0.008876,0.010909,0.006582,0.006157,0.006790,0.007708,0.009737,0.007742,0.008936,0.010483,0.009011,0.008683,0.009395,0.007985,0.011311,0.007771,0.009193,0.009976,0.005843,0.008007,0.009415,0.009255,0.007749,0.007567,0.008572,0.006633,0.010240,0.008094,0.010789,0.010017,0.009485,0.007080,0.007875,0.008304,0.006316,0.008730,0.008156,0.008710,0.006662,0.008309,0.009203,0.007316,0.005465
