-0.020232,-0.020074
0.013554,0.014000
-0.015994,-0.015693
-0.016864,-0.016791
0.010734,0.010822
0.000715,0.000705
0.002688,0.002652
-0.018868,-0.019197
0.008271,0.008293
0.020120,0.011541
0.010709,0.010896
-0.012583,-0.012264
-0.012802,-0.013356
-0.013462,-0.013491
-0.045235,-0.045146
0.022037,0.022024
0.005690,0.005910
-0.022332,-0.022094
0.011944,0.012134
0.032803,0.016005
0.003969,0.003948
0.017987,0.017942
0.010660,0.009555
0.014462,0.014388
-0.033467,-0.033313
-0.070107,-0.070023
0.028533,0.028600
0.006212,0.006291
0.001904,0.002028
0.005796,0.005876
0.020636,0.020728
0.031614,0.031903
0.006997,0.007080
0.005470,0.005348
0.008713,0.008826
0.002750,0.001566
-0.015830,-0.015782
0.022712,0.023137
0.006661,0.006893
-0.012436,-0.012403
0.016510,0.016778
0.051082,0.051138
0.028466,0.028306
0.014980,0.015104
-0.001635,-0.001643
-0.023116,-0.023031
-0.005617,-0.005535
0.017291,0.017441
-0.013504,-0.013519
-0.021538,-0.021539
-0.003197,-0.003100
0.058729,0.058880
-0.046161,-0.045785
0.069266,0.069446
-0.018400,-0.018023
-0.017292,-0.017184
-0.006928,-0.006905
-0.042433,-0.042211
0.035812,0.035883
-0.006850,-0.007451
0.063074,0.064959
0.035841,0.035007
-0.029141,-0.029418
0.045891,0.045413
0.023544,0.023538
0.001037,0.001058
-0.016571,-0.016532
-0.042619,-0.042607
-0.014009,-0.013950
-0.025584,-0.025446
-0.013333,-0.013059
0.025769,0.025717
0.038922,0.039020
-0.019429,-0.007091
0.002526,0.002409
-0.024902,-0.024818
-0.016452,-0.016436
-0.029362,-0.029025
0.050892,0.050910
0.016563,0.016693
-0.051254,-0.052287
-0.012631,-0.012645
0.033660,0.035949
0.055307,0.055036
0.012949,0.013056
-0.016827,-0.016810
-0.041741,-0.041583
-0.009675,-0.009620
-0.006834,-0.006887
0.003274,0.005993
0.035831,0.035898
-0.036515,-0.036331
-0.000250,-0.000213
-0.012399,-0.012336
0.004914,0.005689
-0.030911,-0.030917
-0.029715,-0.029593
-0.027044,-0.026938
0.044877,0.048715
0.046724,0.046694
0.026197,0.026251
-0.011517,-0.011112
0.063978,0.064309
0.058957,0.059612
0.003062,0.003381
0.041357,0.040583
0.026228,0.025914
0.050203,0.050236
-0.018257,-0.018063
0.017130,0.016497
0.001095,0.001193
-0.044065,-0.043775
0.013326,0.013489
-0.019884,-0.019153
-0.036845,-0.036759
-0.001598,-0.001470
-0.015940,-0.015922
0.032654,0.032820
-0.029812,-0.032574
0.016311,0.016521
-0.025776,-0.025640
-0.015165,-0.015065
-0.006550,-0.006758
-0.015279,-0.014334
-0.042322,-0.042274
-0.032540,-0.033025
-0.040950,-0.040906
-0.064014,-0.063846
-0.001415,-0.001154
-0.068060,-0.067992
-0.056673,-0.056663
-0.029863,-0.029343
0.014224,0.014686
-0.043877,-0.043939
0.036278,0.036102
0.004218,0.004372
0.005287,0.005730
0.049621,0.049881
-0.066315,-0.066250
0.000176,-0.000876
0.005509,0.005678
-0.038340,-0.038244
-0.002837,-0.002656
-0.001746,-0.001630
-0.064034,-0.064738
0.013761,0.013775
0.059411,0.058894
0.024207,0.024280
-0.014836,-0.014612
0.039731,0.039687
-0.050114,-0.048613
-0.043308,-0.043771
-0.026158,-0.026224
0.012182,0.012409
0.028392,0.028280
0.058453,0.057816
-0.015844,-0.015574
-0.009661,-0.009522
-0.014056,-0.014034
-0.042585,-0.042330
0.013057,0.013057
0.042807,0.042861
0.045529,0.045592
0.010874,0.010906
0.008208,0.008280
0.017562,0.017588
-0.016517,-0.016367
-0.057457,-0.057514
0.051251,0.051595
0.004708,0.004766
-0.003691,-0.003179
-0.046319,-0.046234
0.016087,0.016180
0.049230,0.049959
0.026765,0.026949
-0.026073,-0.030780
-0.018156,-0.018307
-0.011707,-0.011638
-0.004351,-0.004432
0.062522,0.063406
0.012364,0.012846
-0.009610,-0.009587
-0.014773,-0.015018
-0.000260,-0.000102
0.014588,0.014900
0.007205,0.007177
-0.066196,-0.066031
0.009790,0.009616
0.020053,0.019956
-0.015813,-0.015729
-0.037159,-0.036866
-0.026725,-0.026558
0.010458,0.010036
-0.032371,-0.033067
-0.006729,-0.006611
0.035283,0.035631
-0.013748,-0.013666
-0.031682,-0.031565
0.038057,0.038120
0.044267,0.043811
-0.031704,-0.031803
0.016965,0.017414
0.069891,0.070284
-0.008716,-0.008701
0.064153,0.063779
-0.018652,-0.018590
0.017567,0.016427
-0.012056,-0.011757
0.014597,0.014618
-0.014345,-0.014319
0.012116,0.012233
0.037762,0.037984
0.027368,0.027032
-0.030645,-0.030587
-0.004153,-0.003914
-0.052942,-0.052974
0.030794,0.030707
0.051583,0.051755
0.028826,0.028834
-0.034202,-0.034136
0.024977,0.023930
0.025304,0.025570
-0.043445,-0.043695
0.006409,0.006408
-0.042492,-0.042493
-0.051913,-0.051721
0.036755,0.036973
