0.067997,0.066708,0.067409,0.066832,0.066222,0.066689,0.066638,0.068402,0.066693,0.066460
0.038648,0.038851,0.039027,0.038198,0.038545,0.038055,0.038705,0.038586,0.039856,0.038507
0.033919,0.031224,0.031658,0.031401,0.033777,0.035415,0.034465,0.032167,0.036033,0.033576
0.093355,0.093538,0.093578,0.094195,0.093362,0.093601,0.093803,0.093505,0.094085,0.093898
0.015297,0.012740,0.013143,0.012918,0.015190,0.016821,0.015767,0.013626,0.017394,0.015022
0.145736,0.145717,0.145666,0.145726,0.145469,0.146099,0.145741,0.145827,0.145950,0.146106
0.040667,0.038567,0.038999,0.038859,0.040629,0.042048,0.041032,0.039363,0.042536,0.040503
0.099221,0.099812,0.099106,0.099293,0.101891,0.099622,0.100825,0.099281,0.099396,0.098812
0.048056,0.054576,0.047902,0.047295,0.048223,0.048022,0.047932,0.047897,0.047693,0.048053
0.034635,0.035271,0.036253,0.035918,0.034322,0.039114,0.036682,0.038427,0.035988,0.035826
0.083197,0.083438,0.083336,0.083564,0.084001,0.084215,0.083350,0.083389,0.083688,0.083547
0.050573,0.050949,0.051148,0.049803,0.050450,0.049637,0.050719,0.050533,0.052583,0.050385
0.137654,0.139366,0.137563,0.137714,0.140291,0.138088,0.139425,0.137606,0.137687,0.137195
0.082236,0.082380,0.082502,0.081869,0.082125,0.081724,0.082272,0.082155,0.083189,0.082102
0.090274,0.090017,0.090034,0.090427,0.089840,0.090698,0.090756,0.090232,0.090317,0.090376
0.114488,0.114397,0.114481,0.114518,0.114093,0.114366,0.114313,0.114259,0.114547,0.114365
0.126846,0.128979,0.127650,0.134876,0.130930,0.134969,0.127145,0.128185,0.128959,0.132220
-0.027716,0.014124,0.006704,-0.018367,0.149754,-0.008897,-0.037491,0.041337,-0.003200,0.022143
0.102159,0.102544,0.102128,0.102217,0.103970,0.102441,0.103176,0.102218,0.102284,0.101859
0.022902,0.022378,0.022505,0.022880,0.022315,0.023236,0.023224,0.022931,0.022502,0.022591
0.070280,0.070609,0.070518,0.070997,0.070535,0.070682,0.070386,0.070375,0.071215,0.070571
0.067297,0.067392,0.067308,0.067369,0.067090,0.067722,0.067759,0.067262,0.067597,0.067875
0.074286,0.073800,0.074116,0.074512,0.073999,0.078139,0.075330,0.074780,0.074436,0.074443
0.074397,0.074194,0.074690,0.074513,0.074211,0.074591,0.074120,0.074798,0.074160,0.074473
-0.018162,-0.018042,-0.017907,-0.018502,-0.018292,-0.018640,-0.018206,-0.018252,-0.017302,-0.018303
0.085328,0.085439,0.085529,0.084762,0.085135,0.084627,0.085350,0.085177,0.086470,0.085110
0.120136,0.118894,0.119649,0.118977,0.118748,0.118708,0.118784,0.119342,0.118808,0.118793
-0.031800,-0.097598,-0.090205,0.034790,-0.090810,0.002105,-0.078873,-0.082954,-0.059046,-0.088522
0.106384,0.106445,0.107048,0.108305,0.106736,0.106765,0.106687,0.106958,0.106683,0.106446
0.099038,0.099126,0.099096,0.099798,0.099600,0.099499,0.099592,0.099114,0.099886,0.099572
-0.002101,0.001237,0.000561,0.001837,-0.001150,-0.005086,-0.003737,-0.000552,-0.001947,-0.001351
0.102043,0.102109,0.102178,0.102164,0.103231,0.102746,0.102116,0.102235,0.102175,0.102043
0.036534,0.036907,0.037149,0.035966,0.036467,0.035771,0.036644,0.036536,0.038246,0.036412
0.116446,0.118320,0.117194,0.123925,0.120221,0.123963,0.116718,0.117751,0.118427,0.121417
0.129758,0.134936,0.133761,0.135758,0.131221,0.125126,0.127212,0.132032,0.130049,0.130871
0.071527,0.071629,0.071754,0.071199,0.071416,0.071057,0.071571,0.071449,0.072326,0.071396
-0.014498,0.083814,-0.015800,-0.022371,0.068328,-0.018519,0.113871,-0.014746,0.000026,-0.018273
0.059143,0.058903,0.060210,0.059367,0.058074,0.058786,0.058487,0.061451,0.058746,0.058857
0.084108,0.084006,0.084449,0.083921,0.083961,0.084645,0.083857,0.084405,0.083758,0.084107
0.032677,0.032611,0.033534,0.032970,0.032106,0.032526,0.032305,0.034327,0.032507,0.032592
0.059239,0.058982,0.059025,0.058573,0.058779,0.058448,0.058920,0.058838,0.059628,0.058745
0.038693,0.041869,0.041214,0.042523,0.039613,0.035708,0.037066,0.040095,0.038858,0.039402
0.106600,0.106260,0.106150,0.106154,0.106005,0.107152,0.106807,0.106297,0.106350,0.106279
0.014897,0.049313,0.013037,0.007240,0.016786,0.052005,0.018976,0.013610,0.149336,0.009299
0.069900,0.065532,0.062788,0.063603,0.066111,0.063733,0.068102,0.066467,0.063798,0.065592
0.110519,0.110789,0.110951,0.109750,0.110361,0.109585,0.110638,0.110401,0.112358,0.110291
0.117026,0.117538,0.117889,0.116019,0.116883,0.115791,0.117253,0.116980,0.119725,0.116766
0.078070,0.079780,0.077969,0.078131,0.080609,0.078476,0.079818,0.078040,0.078088,0.077617
0.059646,0.074179,0.059816,0.059253,0.059541,0.059647,0.059951,0.059382,0.058086,0.059608
0.019330,0.019174,0.019389,0.019626,0.019266,0.019753,0.019204,0.019898,0.019269,0.019608
0.003112,0.002105,0.000767,0.007048,-0.000102,0.009480,0.002768,0.000104,0.009526,0.000469
0.092536,0.096184,0.092651,0.092488,0.098657,0.092569,0.096126,0.092640,0.092354,0.091988
0.058823,0.055331,0.055870,0.055500,0.058764,0.061163,0.059503,0.056499,0.062100,0.058519
0.099159,0.101428,0.100034,0.107554,0.103455,0.107676,0.099477,0.100585,0.101399,0.104805
0.047038,0.042759,0.041882,0.041819,0.041119,0.058533,0.048185,0.043566,0.042710,0.049020
0.121220,0.119737,0.119949,0.119799,0.121022,0.121645,0.121636,0.120264,0.121947,0.120875
0.067598,-0.075246,0.002983,-0.081900,-0.051442,-0.068666,0.044534,-0.084963,0.002820,-0.048699
0.084725,0.085265,0.085361,0.085463,0.084726,0.087647,0.086184,0.086386,0.085687,0.085479
0.035491,0.034250,0.034283,0.035808,0.033793,0.036303,0.034921,0.034025,0.037283,0.034215
0.110122,0.110471,0.110745,0.111104,0.110678,0.110737,0.110181,0.110764,0.110763,0.110376
0.104851,0.105183,0.105199,0.105690,0.105772,0.105796,0.105092,0.105213,0.105489,0.104996
0.078301,0.081449,0.080872,0.079030,0.079024,0.079019,0.079157,0.085029,0.078858,0.076422
0.032052,0.044991,0.032821,0.031996,0.042227,0.032287,0.039778,0.032797,0.031657,0.031576
0.104960,0.102814,0.103050,0.102889,0.104650,0.105616,0.105496,0.103553,0.105986,0.104445
0.011629,0.011720,0.011854,0.011272,0.011492,0.011140,0.011609,0.011529,0.012431,0.011471
0.161439,0.159716,0.160670,0.159896,0.158985,0.159705,0.159626,0.162203,0.159698,0.159390
0.085632,0.086575,0.086063,0.089750,0.087710,0.089764,0.085810,0.086385,0.086720,0.088349
0.125057,0.016014,0.013216,0.009884,0.012221,0.009487,0.008183,0.093601,0.010536,0.013477
0.087491,0.087641,0.087906,0.087394,0.087510,0.087287,0.087420,0.087382,0.088092,0.087970
0.078289,0.078644,0.078877,0.077530,0.078156,0.077329,0.078425,0.078208,0.080309,0.078078
0.012853,0.012659,0.012693,0.012315,0.012495,0.012199,0.012595,0.012555,0.013200,0.012416
0.097278,0.097156,0.097294,0.097038,0.097292,0.097996,0.097107,0.097512,0.096996,0.097513
0.123581,0.123832,0.123821,0.124518,0.124373,0.124179,0.123827,0.123800,0.124049,0.124058
0.118152,0.118181,0.118187,0.118161,0.118910,0.118132,0.118202,0.118154,0.118204,0.118962
0.038296,0.038372,0.038442,0.037932,0.038160,0.037810,0.038303,0.038179,0.039074,0.038131
0.097111,0.096739,0.096745,0.097219,0.096605,0.097489,0.097521,0.097185,0.096881,0.096843
0.023216,0.010175,0.100941,0.006314,0.002813,0.008802,0.002819,0.104635,0.003417,0.004700
