0.115361,0.114882,0.114820,0.115722,0.114949,0.114818,0.114939,0.114666,0.115394,0.115260
0.086713,0.086346,0.086476,0.087096,0.086447,0.086462,0.087013,0.086639,0.087411,0.086267
0.102519,0.102327,0.102515,0.102855,0.102607,0.102235,0.102705,0.102798,0.102401,0.102062
0.047928,0.048097,0.047960,0.048548,0.048088,0.048163,0.048633,0.047752,0.048645,0.047823
0.055452,0.055232,0.055094,0.055252,0.055479,0.055760,0.055252,0.055143,0.055615,0.055136
0.080128,0.079768,0.079556,0.080032,0.079779,0.079403,0.079667,0.079980,0.079622,0.079351
0.066137,0.066071,0.065073,0.067115,0.064783,0.068680,0.067327,0.065016,0.068098,0.064851
0.078282,0.075308,0.079618,0.075256,0.075098,0.074578,0.076572,0.075280,0.081453,0.074636
0.132946,0.131170,0.133002,0.134554,0.130072,0.131078,0.130847,0.132234,0.133085,0.134918
0.057680,0.057144,0.056940,0.057551,0.057626,0.056965,0.057370,0.056823,0.057631,0.056841
0.118233,0.117551,0.117574,0.118172,0.118022,0.117522,0.118084,0.117418,0.118051,0.117428
0.085205,0.085825,0.085224,0.085877,0.085787,0.085536,0.085405,0.085225,0.085638,0.085276
0.071484,0.072064,0.071704,0.072287,0.071699,0.071666,0.071722,0.071496,0.072220,0.072016
0.089853,0.090442,0.089970,0.090350,0.090680,0.090425,0.090448,0.090038,0.089918,0.090425
0.051497,0.050848,0.051030,0.051622,0.050926,0.051116,0.051854,0.050824,0.051817,0.050776
0.038066,0.038306,0.039051,0.038465,0.038450,0.038998,0.038373,0.038718,0.038147,0.038928
0.038507,0.040650,0.038689,0.038655,0.043291,0.039334,0.041733,0.039049,0.038551,0.037900
0.077679,0.077815,0.077836,0.077861,0.077705,0.078002,0.078403,0.077697,0.078639,0.077689
0.072690,-0.015962,-0.014247,0.041803,-0.025385,0.052196,-0.020565,0.063616,-0.023095,0.009954
0.122085,0.122258,0.122146,0.122484,0.122046,0.122815,0.122665,0.122093,0.122774,0.122440
