0.018567,0.022622,0.024222,0.020449,0.139647,0.021312,0.025937,0.019660,0.017520,0.009674
0.040628,0.040265,0.040469,0.040207,0.040066,0.040191,0.040598,0.039957,0.040484,0.040387
0.103226,0.103453,0.103299,0.103577,0.103227,0.104171,0.103638,0.103690,0.103289,0.103361
0.078703,0.078818,0.078627,0.079284,0.078578,0.079342,0.078916,0.079050,0.078684,0.078642
-0.023114,-0.031012,-0.030520,-0.039017,0.044364,-0.034162,-0.049069,-0.002087,-0.036252,0.086447
0.088820,0.089056,0.088792,0.088790,0.088713,0.089348,0.089032,0.089211,0.088694,0.088760
0.145563,0.145038,0.145694,0.145394,0.145144,0.145170,0.145468,0.145114,0.145097,0.145519
0.098252,0.098633,0.098204,0.098300,0.098175,0.098701,0.098234,0.098713,0.098128,0.098227
0.146608,0.147035,0.146625,0.146651,0.146707,0.147087,0.147084,0.146914,0.146564,0.146640
0.076861,0.076861,0.076861,0.076861,0.076861,0.076861,0.076861,0.076861,0.076861,0.076861
0.026126,0.026195,0.026195,0.025947,0.025658,0.025725,0.025905,0.025562,0.025696,0.026073
0.160091,0.160091,0.160091,0.160091,0.160091,0.160091,0.160091,0.160091,0.160091,0.160091
0.100879,0.101301,0.100845,0.100852,0.100784,0.100916,0.100790,0.101330,0.100792,0.100821
0.068708,0.073062,0.067456,0.067248,0.072743,0.066758,0.071690,0.068537,0.066460,0.066607
0.034238,0.051305,0.020017,0.021167,0.019206,0.127276,0.026106,0.020700,0.017568,0.022403
0.115548,0.115749,0.115993,0.115813,0.115875,0.116164,0.116073,0.116284,0.115667,0.115689
0.062875,0.063090,0.062522,0.062872,0.062436,0.063389,0.062776,0.062919,0.062469,0.062528
0.068620,0.030572,0.076699,0.028818,0.021818,0.026234,0.020505,0.095294,0.023881,0.038360
-0.008073,-0.007410,-0.008100,-0.007878,-0.008104,-0.007403,-0.007630,-0.007759,-0.008139,-0.008064
0.052231,0.052332,0.052239,0.052823,0.052255,0.053080,0.053072,0.052379,0.052388,0.052298
0.141076,0.141081,0.141077,0.141366,0.141359,0.141186,0.141027,0.141006,0.141093,0.141829
0.027235,0.027250,0.026753,0.026820,0.026813,0.026792,0.027212,0.026771,0.027039,0.026792
0.003227,0.008955,0.006443,0.090792,0.007664,0.009605,0.010227,0.012199,0.008701,0.009000
0.048696,0.048349,0.049015,0.048502,0.048311,0.048379,0.048653,0.048592,0.048370,0.048574
0.084470,0.084806,0.084615,0.085131,0.085081,0.085473,0.084787,0.085078,0.084571,0.084756
0.014947,0.014947,0.014708,0.014884,0.014710,0.015320,0.014997,0.015058,0.014614,0.014780
0.142560,0.147314,0.141184,0.140849,0.146726,0.140468,0.145803,0.142614,0.140013,0.140047
0.079315,0.079181,0.079626,0.078891,0.078914,0.078866,0.079139,0.079092,0.078819,0.078878
0.057324,0.067715,0.057091,0.056865,0.068180,0.059313,0.064925,0.056094,0.056928,0.055041
0.068826,0.071272,0.067302,0.067370,0.068547,0.086695,0.068578,0.068616,0.067913,0.069051
0.060906,0.061101,0.060922,0.061084,0.060852,0.061669,0.061145,0.061332,0.060823,0.060856
0.078053,0.018871,0.121270,0.013730,0.032590,0.017709,0.087064,0.017762,0.119935,0.015368
0.096438,0.096669,0.096501,0.097169,0.096867,0.096650,0.096423,0.096593,0.096558,0.097172
0.086320,0.086320,0.086320,0.086320,0.086320,0.086320,0.086320,0.086320,0.086320,0.086320
0.120785,0.120120,0.119528,0.119727,0.121411,0.121630,0.120789,0.119319,0.121748,0.121489
0.028239,0.028403,0.028331,0.028781,0.028473,0.029258,0.028428,0.028647,0.028309,0.028432
0.055203,0.055290,0.055256,0.055469,0.055815,0.055364,0.055175,0.055235,0.055243,0.056031
0.043667,0.043519,0.043583,0.043141,0.043148,0.043162,0.043566,0.043100,0.043139,0.043140
-0.003386,0.006526,0.005808,0.015443,0.012498,0.012726,-0.003675,0.108720,0.008042,-0.003789
0.051714,0.051723,0.051760,0.051172,0.051193,0.051085,0.051195,0.051209,0.051071,0.051441
0.059640,0.060082,0.059921,0.059803,0.059799,0.059839,0.060159,0.060206,0.059808,0.059864
0.034916,0.035266,0.035066,0.035157,0.035295,0.035977,0.035013,0.035580,0.034945,0.035131
0.126045,0.126619,0.126045,0.126161,0.126031,0.126663,0.126238,0.126476,0.126024,0.126204
0.086155,0.086322,0.085652,0.086013,0.085856,0.086201,0.086144,0.085723,0.085779,0.085876
0.126993,0.126960,0.126926,0.126956,0.126824,0.127339,0.127273,0.127405,0.126858,0.126885
0.105786,0.106006,0.105905,0.106073,0.105805,0.106391,0.106182,0.106427,0.105891,0.105923
0.128913,0.129086,0.129003,0.129775,0.129499,0.129764,0.128986,0.129411,0.129041,0.129548
0.131248,0.131416,0.131187,0.131698,0.131522,0.131994,0.131260,0.131385,0.131176,0.131888
0.173428,0.172830,0.172665,0.184553,0.171683,0.184813,0.172919,0.171368,0.172305,0.178983
0.091396,0.091044,0.091205,0.091185,0.094892,0.092286,0.091288,0.090878,0.091037,0.095584
0.053979,0.054148,0.054154,0.054363,0.054299,0.055143,0.054561,0.054455,0.054098,0.054213
0.043473,0.042592,0.043765,0.042674,0.042426,0.042859,0.043187,0.042461,0.042494,0.042456
0.132188,0.129689,0.130967,0.126392,0.128223,0.125996,0.130087,0.128420,0.134068,0.127953
0.055373,0.055543,0.055398,0.055471,0.055273,0.055982,0.055763,0.055885,0.055357,0.055429
0.063543,0.063236,0.062913,0.063044,0.063980,0.064048,0.063551,0.062771,0.064145,0.064005
0.051277,0.053159,0.054076,0.050428,0.052118,0.050759,0.050691,0.053086,0.049972,0.051932
0.079824,0.079824,0.079824,0.079824,0.079824,0.079824,0.079824,0.079824,0.079824,0.079824
0.066097,0.067055,0.066664,0.067240,0.064968,0.069828,0.069685,0.069854,0.066552,0.066135
0.098032,0.098133,0.098131,0.097874,0.097694,0.097730,0.097919,0.097539,0.097680,0.097820
0.046466,0.047374,0.047160,0.046468,0.046719,0.046489,0.046497,0.046772,0.046440,0.046650
0.085843,0.086302,0.085777,0.085860,0.085716,0.086376,0.085756,0.086260,0.085719,0.085815
0.081861,0.084015,0.081509,0.081430,0.083975,0.081244,0.083430,0.081895,0.081122,0.081113
0.101474,0.101493,0.101410,0.101756,0.101526,0.102406,0.101701,0.101733,0.101390,0.101520
0.065096,0.065062,0.064777,0.064768,0.064721,0.065402,0.065015,0.065110,0.064626,0.064797
0.060208,0.066660,0.066623,0.062880,0.060749,0.061542,0.061689,0.077051,0.062258,0.057327
0.084732,0.084724,0.084527,0.084914,0.084446,0.084512,0.084838,0.084698,0.084463,0.084427
0.141796,0.000883,-0.003784,-0.008298,-0.002223,-0.006657,-0.002322,0.000715,-0.004928,-0.001691
0.067580,0.068121,0.067544,0.067651,0.067637,0.068282,0.067592,0.067895,0.067451,0.067582
0.055752,0.056161,0.056354,0.055830,0.055573,0.055572,0.055502,0.055789,0.055536,0.056001
0.062329,0.063406,0.062218,0.062222,0.063356,0.062072,0.063165,0.062349,0.062001,0.061978
0.052668,0.052733,0.052925,0.052971,0.052294,0.052878,0.052712,0.052787,0.052269,0.052488
0.058961,0.059347,0.059074,0.059530,0.059068,0.059844,0.059273,0.059532,0.059028,0.059351
0.088181,0.087616,0.087912,0.088057,0.094682,0.090101,0.088047,0.087377,0.087744,0.096031
0.022196,0.021347,0.020620,0.020871,0.022866,0.023185,0.022180,0.020362,0.023325,0.022993
0.066435,0.066642,0.066535,0.067094,0.066624,0.067281,0.066875,0.066881,0.066560,0.066637
-0.008576,-0.008583,-0.008714,-0.008367,-0.008634,-0.007793,-0.008272,-0.008411,-0.008723,-0.008477
