-0.024831,-0.021658
0.069845,0.069807
-0.027841,-0.027294
-0.011466,-0.011476
-0.000051,0.000115
-0.010634,-0.010615
0.036185,0.036462
-0.014727,-0.014685
0.116060,0.116203
-0.012637,-0.012664
0.031966,0.033305
0.139713,0.139765
0.112717,0.112706
0.017144,0.016974
-0.017620,-0.017578
0.066171,0.066146
-0.024994,-0.024996
0.007537,0.007996
0.070389,0.070348
-0.058747,-0.058826
-0.017790,-0.020690
0.005167,0.006516
-0.048815,-0.048985
0.067069,0.067052
0.056831,0.056818
0.051272,0.051265
-0.086400,-0.086577
0.053777,0.053826
-0.001900,-0.001926
-0.092071,-0.098567
-0.008309,-0.009019
0.053247,0.053304
-0.036541,-0.036541
-0.015754,-0.015933
-0.000108,0.000050
-0.043822,-0.039340
0.006041,0.006165
0.057396,0.057405
0.033161,0.033117
0.092286,0.091834
0.127663,0.128684
-0.034410,-0.034388
0.007639,0.007638
0.066008,0.065995
0.085337,0.085271
-0.041864,-0.041467
0.089782,0.090262
-0.062809,-0.062711
-0.134305,-0.134285
-0.069552,-0.069519
0.132780,0.132723
0.016733,0.016775
-0.117202,-0.117168
-0.028709,-0.028802
0.052893,0.055557
0.021768,0.021768
-0.041297,-0.041287
-0.036985,-0.037218
-0.017001,-0.016942
0.041845,0.041847
-0.079792,-0.078530
0.010101,0.010111
-0.043345,-0.043374
0.092871,0.092842
0.089314,0.089356
-0.019756,-0.020148
0.053804,0.053758
-0.036354,-0.036304
-0.035432,-0.035416
0.013302,0.010387
0.026626,0.026232
-0.010306,-0.010281
-0.131728,-0.131728
0.044520,0.044537
-0.054907,-0.054824
-0.127054,-0.126941
-0.025417,-0.025430
0.021330,0.021318
0.078288,0.078334
-0.068975,-0.069038
0.092253,0.098691
-0.001650,-0.001658
-0.038412,-0.038405
0.075090,0.075032
-0.096616,-0.096586
-0.015830,-0.015804
-0.070752,-0.065419
-0.127952,-0.127980
-0.114480,-0.113013
-0.012337,-0.012272
0.008599,0.008583
-0.087716,-0.087358
-0.138153,-0.138176
-0.119963,-0.120107
-0.019785,-0.012529
0.030364,0.030170
0.061664,0.061079
-0.002847,-0.002907
-0.004343,-0.004513
-0.025534,-0.029006
-0.090197,-0.090242
-0.072416,-0.072907
-0.086161,-0.089555
-0.093267,-0.056052
-0.110373,-0.110385
0.012641,0.012671
-0.003187,-0.003185
-0.097710,-0.097552
-0.050794,-0.054247
0.061371,0.061406
-0.117950,-0.117952
0.007052,0.006559
0.028153,0.028157
-0.033196,-0.033246
-0.015117,-0.005235
-0.019727,-0.019679
0.045035,0.045031
0.009122,0.008434
-0.046011,-0.045990
0.005620,0.044078
0.062330,0.063830
0.029174,0.028916
0.066694,0.068659
-0.078385,-0.078370
0.016908,0.017484
-0.006647,-0.006659
-0.033506,-0.033438
0.029250,-0.022180
-0.109426,-0.109048
0.004062,0.004212
0.011836,0.009042
-0.024348,-0.017864
0.032664,0.033009
0.093860,0.093848
0.082462,0.082287
-0.021323,-0.021937
0.038837,0.039799
0.040780,0.040829
0.000096,0.000026
-0.070033,-0.070050
-0.085990,-0.087582
0.073549,0.074203
0.002266,0.002205
-0.052345,-0.052355
0.078894,0.078903
-0.054331,-0.054289
-0.040498,-0.040461
-0.014759,-0.014748
0.101246,0.101062
-0.009456,-0.009460
0.050480,0.050474
0.045596,0.045598
0.006368,0.006257
-0.042698,-0.046620
0.018846,0.018505
-0.092809,-0.093007
0.118376,0.118421
-0.023482,-0.023496
0.077226,0.076641
-0.052448,-0.052462
0.117414,0.117030
0.061588,0.061642
-0.080782,-0.080851
-0.014110,-0.014636
0.010666,0.010635
0.004063,0.004086
-0.009443,-0.010207
0.133933,0.134022
0.026630,0.026632
-0.021445,-0.032836
0.092587,0.092376
-0.000758,-0.000721
0.049372,0.049376
0.060859,0.060905
0.058741,0.058704
-0.000651,-0.000677
-0.056093,-0.056129
0.007340,0.006455
0.085357,0.085438
0.007060,0.007043
-0.071934,-0.071953
0.079023,0.079045
-0.018805,-0.018809
0.014202,0.003277
0.106835,0.107093
-0.021745,-0.021741
0.096941,0.098131
-0.009314,-0.009352
-0.058284,-0.058273
-0.085351,-0.085688
0.019219,0.019221
-0.081423,-0.081431
0.064956,0.064002
-0.082039,-0.082136
-0.033905,-0.033896
0.025979,0.025760
-0.011755,-0.010977
0.059358,0.063009
-0.030760,-0.030735
-0.055847,-0.055845
-0.107209,-0.107228
-0.109453,-0.109459
-0.048531,-0.048903
-0.004601,-0.004665
0.031629,0.019550
0.015283,0.015245
-0.033799,-0.027292
0.023525,0.023519
0.059793,0.064054
0.010679,0.010314
-0.141691,-0.141829
0.070096,0.070030
0.103607,0.103647
0.036018,0.035182
-0.037494,-0.037485
-0.010650,-0.010633
0.100167,0.100193
-0.029929,-0.029885
0.079244,0.079065
0.103663,0.104870
0.073807,0.073749
-0.030405,-0.030405
-0.043084,-0.043113
-0.104892,-0.107603
-0.103041,-0.103037
-0.029795,-0.027236
0.048510,0.048715
-0.002910,-0.003001
-0.095339,-0.095443
-0.000312,-0.000263
0.008328,0.008317
0.027723,0.027784
0.065684,0.065636
-0.040961,-0.034040
-0.003882,-0.003874
0.022392,0.022389
0.116173,0.116168
0.030241,0.030237
0.071618,0.071800
0.035826,0.035883
-0.012880,-0.012852
-0.013569,-0.013575
-0.008332,-0.008215
0.020110,0.020101
0.002028,0.002008
-0.005039,-0.005026
0.029345,0.029717
-0.069352,-0.069953
0.035433,0.035469
-0.013189,-0.013344
0.004675,0.004710
0.033102,0.033211
-0.005345,-0.005362
-0.112729,-0.112748
0.046680,0.051197
-0.062589,-0.062635
